Name,Description,Tags,URL,Funding,LaunchDate,MarketCap,XFollowers,Status,Investors,XHandle,Logo
UniFi,"Unifi Protocol is a group of non-custodial, interoperable smart contracts linking multiple blockchains together into one large DeFi marketplace.",Dexs,https://unifiprotocol.com,,,"$320,721",,Live,,@unifiprotocol,https://icons.llama.fi/unifi.jpg
Swaap Earn,Swaap enables you to earn real yield thanks to algorithmic market making.,Yield,https://www.swaap.finance/,,,,,Live,,@SwaapFinance,https://icons.llama.fi/swaap-earn.jpg
Clober V1,Clober is a fully decentralized on-chain order book DEX infrastructure based on its unique algorithm LOBSTER.,Dexs,https://clober.io,,,,,Live,,@CloberDEX,https://icons.llama.fi/clober-v1.jpg
Robo-Advisor for Yield,RAY is a set of smart contracts that automatically move crypto assets to the highest yielding opportunity.,Yield,https://staked.us/v/robo-advisor-yield/,,,,,Live,,,https://icons.llama.fi/robo-advisor-for-yield.jpg
Match Finance,"Match Finance is a yield aggregator for Lybra Finance with the following features: Match dLP and eUSD to share the esLBR emission. Automatic adjustment system to lower liquidation risk ,mesLBR/esLBR pool for instant rewards. Bribe market in Lybra.",Yield Aggregator,,,,,,Live,,@MatchFinance,https://icons.llama.fi/match-finance.jpg
Native Swap,"Native Swap enables PMM pricing and atomic Swaps with on-chain credit management. Native introduces a high-frequency, auto-sign orderbook that seamlessly aligns with prevailing market prices, offering reliable quotes to ensure low latency and a high success rate by utilizing real-time on-chain inventory.",Dexs,https://native.org,,,,,Live,,@native_fi,https://icons.llama.fi/native-swap.jpg
Oh Finance,"Oh! Finance is a decentralized, yield-generation protocol that offers optimized strategies to do more with your DeFi Dollar. Oh! Finance aggregates strategies from trusted DeFi protocols under a tokenized Yield Index, allowing depositors to gain exposure to multiple protocols with a single, gas-efficient transaction.",Yield,https://oh.finance,,,,,Live,,@OhFinanceDefi,https://icons.llama.fi/oh-finance.jpg
Astaria V1,"Astaria is an NFT lending platform that enables Strategists to set loan conditions via Vaults, which gather funds from liquidity providers for borrowers",NFT Lending,,,,,,Live,,@AstariaXYZ,https://icons.llama.fi/astaria.png
LlamaRisk,DeFi risk and transparency firm specializing in stablecoins and other pegged assets,Risk Curators,https://www.llamarisk.com,,,,,Live,,@LlamaRisk,https://icons.llama.fi/llamarisk.jpg
Zenith,"Users can stake ETH or LSD on Zenith and the platform will automatically select the liquidity mining pool with the highest APR for users to earn passive income. Moreover, Zenith provides leverage for users to amplify their assets and increase potential returns. By introducing leveraged yield farming into LSD protocols, Zenith is able to continuously earn competitive yields for users.",Leveraged Farming,,,,,,Live,,@Zenith_cash,https://icons.llama.fi/zenith.jpg
NF3 APE,Auto-Compounding Pool to stake APE,Liquid Staking,https://parallel.fi/,,,,,Live,,@nf3exchange,https://icons.llama.fi/nf3-ape.png
Tangible USTB,"Tangible is a tokenization protocol that brings valuable, real world assets on chain. Tangible issues the stablecoin USTB (backed by T-bills via Mountain Protocol) as well as Baskets i.e. UKRE, ERC-20's backed by a basket of tokenized (NFTs) yield-generating properties.",RWA,https://www.tangible.store,,,,,Live,,@tangibleDAO,https://icons.llama.fi/tangible-ustb.jpg
Akronswap,"Akronswap is a decentralized exchange that captures arbitrage profits from arbitrageurs and gives them back to LPs through dynamic swap fees, thereby protecting LPs from loss-versus-rebalancing",Dexs,https://akronswap.com/,,,,,Live,,@AkronFinance,https://icons.llama.fi/akronswap.png
MANTRA DAO,MANTRA DAO leverages the wisdom of the crowd to give financial control back to the people to grow wealth together.,Lending,https://mantrachain.io/,,,$326.2M,,Live,,@MANTRADAO,https://icons.llama.fi/mantra-dao.png
Strike,"The Strike App enables users access to a fully decentralized money market powered on Ethereum 24/7/365 with a user-interface, api, or smart contracts.",Lending,,,,"$85,302",,Live,,@StrikeFinance,https://icons.llama.fi/strike.jpg
Ouroboros Capital,Multi-Strategy Crypto Fund - NFA,Risk Curators,https://yuzu.money/,,,,,Live,,@OuroborosCap8,https://icons.llama.fi/ouroboros-capital.jpg
Behodler,"Efficient, low cost, single sided Automated Market Maker (AMM) with a universal liquidity token, $SCX. Offering lower impermanent loss than traditional AMMs, and shining as a wholesaler of yield strategies, for half the gas of alternative options.",Dexs,https://behodler.io,,,"$248,666",,Live,,@BehodlerAMM,https://icons.llama.fi/behodler.svg
Zero-G Finance,"Zero-G Finance stands as an innovative Liquid Restaking Platform, carving a niche for itself by granting users seamless entry into the vast domain of EigenLayer",Liquid Restaking,,,,,,Live,,@zerogfinance,https://icons.llama.fi/zero-g-finance.png
DeHive,DeHive is a multi-chain asset management protocol that provides smart asset management of tokenized portfolios.,Indexes,,,,"$122,833",,Live,,@dehive_finance,https://icons.llama.fi/dehive.png
Unamano,"Unamano is an ETH2.0 Staking & Project DAOs Protocol, stake #ETH to earn multiple crypto assets.",Yield,https://unamano.io/home,,,,,Live,,@unamanoio,https://icons.llama.fi/unamano.jpg
FireDAO,FIREDAO provides automated yield optimization strategies,Yield,,,,,,Live,,@FIREDAO_,https://icons.llama.fi/firedao.png
Panoptic V1.1,"Panoptic is the first on-chain, permissionless options protocol, revolutionizing trading and liquidity provision.",Options,https://panoptic.xyz,,,,,Live,,@Panoptic_xyz,https://icons.llama.fi/panoptic-v1.1.jpg
LSDx Farm,LSDx is an ultra-liquid protocol for all LSD. MasterChef,Farm,https://www.lsdx.xyz/,,,,,Live,,@LSDxfinance,https://icons.llama.fi/lsdx-farm.jpg
Cypher V2,"Trade, raise, and launch on Ethereum Layer 1. Purpose-built for Mainnet and owned by its community, Cypher is the engine of Ethereum Capital Markets.",Dexs,https://cyphereth.com/,,,,,Live,,@cypher_ethereum,https://icons.llama.fi/cypher-v2.jpg
Pinyottas,"Pinyottas are NFTs that hold a collection of different fungible assets (a.k.a. ERC-20 tokens), so when a pinyotta is transferred to a new owner, the ERC-20 tokens move along with the pinyotta.",NFT Marketplace,,,,,,Live,,@pinyottas,https://icons.llama.fi/pinyottas.jpg
Rivus DAO,Bringing you liquid staking & unlocking DeFi on AI L1 networks,Liquid Staking,https://stake.rivusdao.xyz,,,"$6,184",,Live,,@RivusDAO,https://icons.llama.fi/rivus-dao.jpg
Fuji V2,"Fuji V2 Himalaya is a cross-chain layer on top of lending markets. It analyzes lend and borrow terms across multiple lending markets, protocols and chains to provide users with the best rates by routing (including cross-chain if desired) and rebalancing vaults across the aggregated lending markets",Lending,,,,,,Live,,@FujiFinance,https://icons.llama.fi/fuji-finance.png
Archly V2,Archly Finance is a liquidity solution for protocols on a wide range of EVM chains to properly incentivize liquidity for their own use cases.,Dexs,https://archly.fi,,,,,Live,,@ArchlyFinance,https://icons.llama.fi/archly-v2.jpg
Kroma,"Kroma is developing a universal ZK Rollup on the Optimism Bedrock architecture, currently using an Optimistic Rollup with ZK fault proofs and a Scroll-based zkEVM. It aims to switch to a ZK Rollup as proof generation becomes faster and cheaper",Chain,https://kroma.network/,,,"$228,594",,Live,,@kroma_network,https://icons.llama.fi/kroma.png
Paladin Dullahan,"Dullahan, created by Paladin, is a vault that produces passive income for stkAAVE owners and provides GHO borrowers with access to reduced interest rates. Dullahan can support the growth and adoption of GHO, while simultaneously incentivizing stkAAVE participation. Depositors have the choice to enter the vault with either stkAAVE or AAVE, which is staked into the Aave Safety Module, ensuring maximum flexibility and rewards. Borrowers interact with the AAVE V3 market through “pods” which manage their collateral and discount rate.",Yield,,,,,,Live,,@Paladin_vote,https://icons.llama.fi/paladin-dullahan.png
RabbitX,"RabbitX is a cross-market perpetual futures exchange that runs on a high-speed decentralized infrastructure, offering up to 50x leverage on over 100 assets—including crypto, stocks, and commodities—with zero fees and near-instant execution",Derivatives,,,,,,Live,,@rabbitx_io,https://icons.llama.fi/rabbitx.png
Dough Finance,"Dough Finance is an open-source protocol that enables non-custodial liquidity markets, allowing users to earn interest by supplying and borrowing assets",Lending,,,,,,Live,,@DoughFina,https://icons.llama.fi/dough-finance.png
Archimedes Finance,Archimedes is a lending and borrowing marketplace offering up to 10x leverage on yield-bearing stablecoins and sustainable top of market APY for both lenders and borrowers,Leveraged Farming,https://archimedesfi.com/,,,"$189,546",,Live,,@ArchimedesFi,https://icons.llama.fi/archimedes-finance.png
TrustSwap,"TrustSwap is building foundational layers in the rapidly-emerging decentralized finance landscape with services like SmartLocks, Mint, Launchpad, Swappable (NFT interface), Farming as a Service, and Vesting as a Service",Token Locker,https://trustswap.com/,,,,,Live,,@TrustSwap,https://icons.llama.fi/trustswap.png
Pike V1,Pike is a universal liquidity market optimized for native assets,Lending,https://www.pike.finance/,,,,,Live,,@PikeFinance,https://icons.llama.fi/pike-v1.png
Marginal,Permissionless Markets - With Leverage,Leveraged Farming,https://app.marginal.network,,,,,Live,,@MarginalDEX,https://icons.llama.fi/marginal.jpg
SWFT,SWFT is a cross-chain swap aggregator for DEX/CEX/NFT.,Bridge,https://defi.swft.pro,,,,,Live,,@SWFTBridge,https://icons.llama.fi/swft.jpg
Definitive Yield Vaults,Definitive is the premier non-custodial platform for advanced DeFi yield and on-chain trade execution.,Yield,https://www.definitive.fi,,,,,Live,,@DefinitiveFi,https://icons.llama.fi/definitive-yield-vaults.jpg
Unlockd V2,"Unlockd is the only permissionless protocol for Real World Assets liquidity that provides fair and secure instant loans powered by AI, requiring only a wallet.",Lending,https://unlockd.finance,,,,,Live,,@Unlockd_Finance,https://icons.llama.fi/unlockd.png
Pop Town,A platform that allows two projects to certify their partnership and connects single-sided Liquidity Pool funding on Uniswap by matching providers.,Yield,,,,,,Live,,@PoPt0wn,https://icons.llama.fi/pop-town.png
AirDAO Bridge,"Transfer your crypto tokens between AirDAO`s AMB-NET blockchain, the Ethereum network, and BNB Smart Chain (BSC). The AirDAO Bridge empowers cheaper, faster, and more secure transfers of Ethereum and BNB assets to and from the Ambrosus layer 1 blockchain.",Bridge,,,,,,Live,,@airdao_io,https://icons.llama.fi/airdao-bridge.jpg
Fence Finance,Building internet-native debt capital markets..,Risk Curators,https://fence.finance/,,,,,Live,,@fence_finance,https://icons.llama.fi/fence-finance.jpg
Phission Finance,Phission provides a market to trade PoW-ETH and PoS-ETH heading into the Ethereum Merge,Derivatives,,,,,,Live,,@phissionfinance,https://icons.llama.fi/phission-finance.png
Sharpe Magnum,"Sharpe Magnum is a leveraged staking layer built on top of Lido stETH. Magnum functions as a staking optimizer, enhancing the capital efficiency of staking pools by leveraging staked assets via lending protocols and flashloans while keeping the same underlying guarantees.",Yield,https://www.sharpe.ai,,,,,Live,,@SharpeLabs,https://icons.llama.fi/sharpe-magnum.png
Illuminate,"Illuminate is a fixed-rate lending protocol designed to aggregate Principal Tokens and provide the only scalable infrastructure for fixed rates, offering the combined depth of all fixed-rate markets as well as a guarantee of the best rate in DeFi",Lending,https://app.illuminate.finance/lend,,,,,Live,,@IlluminateFi,https://icons.llama.fi/illuminate.png
Stablecomp,Stablecomp is the DeFi protocol focused on making it easy for users to earn yields on stablecoins.,Yield Aggregator,https://www.stablecomp.com,,,"$29,168",,Live,,@Stablecomp_com,https://icons.llama.fi/stablecomp.jpg
CapitalDEX,The #1 AMM and yield farm on SKALE,Dexs,https://capitaldex.exchange/#/swap,,,$4.0M,,Live,,@Capitaldex_,https://icons.llama.fi/capitaldex.jpg
Numbers Protocol,"A decentralised photo network, for creating community, value, and trust in digital media.",Services,https://www.numbersprotocol.io,,,$4.7M,,Live,,@numbersprotocol,https://icons.llama.fi/numbers-protocol.jpg
unFederalReserve,unFederalReserve is a banking SaaS company built on blockchain technology. Our banking products are designed for smaller U.S. Treasury chartered banks and non-bank lenders in need of greater liquidity without sacrificing security or compliance.,Lending,,,,"$1,770",,Live,,@Unfederalreser1,https://icons.llama.fi/unfederalreserve.png
Collection.xyz,"Collection.xyz NFT DEX AMM | Automatically buy, sell & earn yield on your NFTs | Pool NFTs based on token IDs, traits or rarity | Composable with DeFi / NFTfi protocols, enjoy 0% protocol fees, live on Ethereum Mainnet.",NFT Marketplace,https://collection.xyz,,,,,Live,,@CollectionWeb3,https://icons.llama.fi/collection.xyz.png
Liquidrium,"Provide liquidity to a variety of high returning, actively managed UniswapV3 pairs",Yield,,,,,,Live,,,https://icons.llama.fi/liquidrium.png
Mauve,"Trade Trustless, Fully Compliant. Mauve is the first DEX with the compliance of traditional finance.",Dexs,https://www.mauve.org,,,,,Live,,@mauve_org,https://icons.llama.fi/mauve.jpg
